id,title,authors,link,tags,originally_announced_at
4916,REDAffectiveLM: Leveraging Affect Enriched Embedding and Transformer-based Neural Language Model for Readers' Emotion Detection,"['Anoop Kadan', 'Deepak P.', 'Manjary P. Gangan', 'Savitha Sam Abraham', 'Lajish V. L']",https://arxiv.org/abs/2301.08995,['cs.CL'],"Submitted 21 January, 2023; 
      originally announced January 2023."
4917,E$^3$Pose: Energy-Efficient Edge-assisted Multi-camera System for Multi-human 3D Pose Estimation,"['Letian Zhang', 'Jie Xu']",https://arxiv.org/abs/2301.09015,"['cs.CV', 'eess.SY']","Submitted 21 January, 2023; 
      originally announced January 2023."
4918,StockEmotions: Discover Investor Emotions for Financial Sentiment Analysis and Multivariate Time Series,"['Jean Lee', 'Hoyoul Luis Youn', 'Josiah Poon', 'Soyeon Caren Han']",https://arxiv.org/abs/2301.09279,"['cs.CL', 'cs.AI', 'cs.LG', 'q-fin.CP']","Submitted 6 February, 2023; v1 submitted 23 January, 2023;
      originally announced January 2023."
4919,LSTM and CNN application for core-collapse supernova search in gravitational wave real data,"['Alberto Iess', 'Elena Cuoco', 'Filip Morawski', 'Constantina Nicolaou', 'Ofer Lahav']",https://arxiv.org/abs/2301.09387,"['astro-ph.IM', 'cs.LG', 'gr-qc', 'physics.data-an']","Submitted 23 January, 2023; 
      originally announced January 2023."
4920,Tracking the industrial growth of modern China with high-resolution panchromatic imagery: A sequential convolutional approach,"['Ethan Brewer', 'Zhonghui Lv', 'Dan Runfola']",https://arxiv.org/abs/2301.09620,"['cs.CV', 'cs.CY', 'cs.LG']","Submitted 14 February, 2023; v1 submitted 23 January, 2023;
      originally announced January 2023."
4921,An Optimal Control Strategy for Execution of Large Stock Orders Using LSTMs,"['A. Papanicolaou', 'H. Fu', 'P. Krishnamurthy', 'B. Healy', 'F. Khorrami']",https://arxiv.org/abs/2301.09705,['q-fin.CP'],"Submitted 14 June, 2023; v1 submitted 23 January, 2023;
      originally announced January 2023."
4922,Implementation of the Critical Wave Groups Method with Computational Fluid Dynamics and Neural Networks,"['Kevin M. Silva', 'Kevin J. Maki']",https://arxiv.org/abs/2301.09834,"['physics.flu-dyn', 'cs.LG', 'math.NA']","Submitted 24 January, 2023; 
      originally announced January 2023."
4923,Analysis of Arrhythmia Classification on ECG Dataset,"['Taminul Islam', 'Arindom Kundu', 'Tanzim Ahmed', 'Nazmul Islam Khan']",https://arxiv.org/abs/2301.10174,"['cs.LG', 'eess.SP']","Submitted 10 January, 2023; 
      originally announced January 2023."
4924,Evaluation of the syllables pronunciation quality in speech rehabilitation through the solution of the classification problem,['Evgeny Kostyuchenko'],https://arxiv.org/abs/2301.10585,['cs.LG'],"Submitted 25 January, 2023; 
      originally announced January 2023."
4925,Prediction of COVID-19 by Its Variants using Multivariate Data-driven Deep Learning Models,"['Akhmad Dimitri Baihaqi', 'Novanto Yudistira', 'Edy Santoso']",https://arxiv.org/abs/2301.10616,"['cs.CE', 'cs.LG']","Submitted 27 January, 2023; v1 submitted 25 January, 2023;
      originally announced January 2023."
4926,Transfer Learning in Deep Learning Models for Building Load Forecasting: Case of Limited Data,"['Menna Nawar', 'Moustafa Shomer', 'Samy Faddel', 'Huangjie Gong']",https://arxiv.org/abs/2301.10663,"['cs.LG', 'cs.AI']","Submitted 27 January, 2023; v1 submitted 25 January, 2023;
      originally announced January 2023."
4927,RobustPdM: Designing Robust Predictive Maintenance against Adversarial Attacks,"['Ayesha Siddique', 'Ripan Kumar Kundu', 'Gautam Raj Mode', 'Khaza Anuarul Hoque']",https://arxiv.org/abs/2301.10822,"['cs.CR', 'cs.AI', 'cs.LG']","Submitted 10 August, 2023; v1 submitted 25 January, 2023;
      originally announced January 2023."
4928,Improved Bitcoin Price Prediction based on COVID-19 data,"['Palina Niamkova', 'Rafael Moreira']",https://arxiv.org/abs/2301.10840,"['cs.LG', 'cs.AI']","Submitted 25 January, 2023; 
      originally announced January 2023."
4929,Recursive deep learning framework for forecasting the decadal world economic outlook,"['Tianyi Wang', 'Rodney Beard', 'John Hawkins', 'Rohitash Chandra']",https://arxiv.org/abs/2301.10874,"['cs.LG', 'cs.AI']","Submitted 25 January, 2023; 
      originally announced January 2023."
4930,How poor is the stimulus? Evaluating hierarchical generalization in neural networks trained on child-directed speech,"['Aditya Yedetore', 'Tal Linzen', 'Robert Frank', 'R. Thomas McCoy']",https://arxiv.org/abs/2301.11462,['cs.CL'],"Submitted 6 June, 2023; v1 submitted 26 January, 2023;
      originally announced January 2023."
4931,A critical look at deep neural network for dynamic system modeling,"['Jinming Zhou', 'Yucai Zhu']",https://arxiv.org/abs/2301.11604,"['cs.LG', 'eess.SY', 'stat.AP']","Submitted 20 October, 2023; v1 submitted 27 January, 2023;
      originally announced January 2023."
4932,A Multi-View Joint Learning Framework for Embedding Clinical Codes and Text Using Graph Neural Networks,"['Lecheng Kong', 'Christopher King', 'Bradley Fritz', 'Yixin Chen']",https://arxiv.org/abs/2301.11608,"['cs.CL', 'cs.AI']","Submitted 27 January, 2023; 
      originally announced January 2023."
4933,Deep Learning-Driven Nonlinear Reduced-Order Models for Predicting Wave-Structure Interaction,"['Rahul Halder', 'Murali Damodaran', 'Khoo Boo Cheong']",https://arxiv.org/abs/2301.11835,['physics.flu-dyn'],"Submitted 6 February, 2023; v1 submitted 27 January, 2023;
      originally announced January 2023."
4934,Sensing with shallow recurrent decoder networks,"['Jan P. Williams', 'Olivia Zahn', 'J. Nathan Kutz']",https://arxiv.org/abs/2301.12011,['math.DS'],"Submitted 27 January, 2023; 
      originally announced January 2023."
4935,Semantic Tagging with LSTM-CRF,['Farshad Noravesh'],https://arxiv.org/abs/2301.12206,['cs.CL'],"Submitted 28 January, 2023; 
      originally announced January 2023."
4936,Deep Learning for Human Parsing: A Survey,"['Xiaomei Zhang', 'Xiangyu Zhu', 'Ming Tang', 'Zhen Lei']",https://arxiv.org/abs/2301.12416,['cs.CV'],"Submitted 29 January, 2023; 
      originally announced January 2023."
4937,DepGraph: Towards Any Structural Pruning,"['Gongfan Fang', 'Xinyin Ma', 'Mingli Song', 'Michael Bi Mi', 'Xinchao Wang']",https://arxiv.org/abs/2301.12900,"['cs.AI', 'cs.CV']","Submitted 23 March, 2023; v1 submitted 30 January, 2023;
      originally announced January 2023."
4938,Learning Coordination Policies over Heterogeneous Graphs for Human-Robot Teams via Recurrent Neural Schedule Propagation,"['Batuhan Altundas', 'Zheyuan Wang', 'Joshua Bishop', 'Matthew Gombolay']",https://arxiv.org/abs/2301.13279,"['cs.AI', 'cs.LG', 'cs.MA', 'cs.RO']","Submitted 30 January, 2023; 
      originally announced January 2023."
4939,Improving Open-Domain Dialogue Evaluation with a Causal Inference Model,"['Cat P. Le', 'Luke Dai', 'Michael Johnston', 'Yang Liu', 'Marilyn Walker', 'Reza Ghanadan']",https://arxiv.org/abs/2301.13372,"['cs.CL', 'cs.AI']","Submitted 30 January, 2023; 
      originally announced January 2023."
4940,Recursive Neural Networks with Bottlenecks Diagnose (Non-)Compositionality,"['Verna Dankers', 'Ivan Titov']",https://arxiv.org/abs/2301.13714,['cs.CL'],"Submitted 31 January, 2023; 
      originally announced January 2023."
4941,Multi Feature Data Fusion-Based Load Forecasting of Electric Vehicle Charging Stations Using a Deep Learning Model,"['Prince Aduama', 'Zhibo Zhang', 'Ameena S. Al Sumaiti']",https://arxiv.org/abs/2301.13774,['eess.SY'],"Submitted 31 January, 2023; 
      originally announced January 2023."
4942,"Ngram-LSTM Open Rate Prediction Model (NLORP) and Error_accuracy@C metric: Simple effective, and easy to implement approach to predict open rates for marketing email","['Shubham Joshi', 'Indradumna Banerjee']",https://arxiv.org/abs/2302.00651,['cs.IR'],"Submitted 14 February, 2023; v1 submitted 25 January, 2023;
      originally announced February 2023."
4943,A Light-weight CNN Model for Efficient Parkinson's Disease Diagnostics,"['Xuechao Wang', 'Junqing Huang', 'Marianna Chatzakou', 'Kadri Medijainen', 'Pille Taba', 'Aaro Toomela', 'Sven Nomm', 'Michael Ruzhansky']",https://arxiv.org/abs/2302.00973,"['stat.ML', 'cs.LG']","Submitted 2 February, 2023; 
      originally announced February 2023."
4944,On Suppressing Range of Adaptive Stepsizes of Adam to Improve Generalisation Performance,['Guoqiang Zhang'],https://arxiv.org/abs/2302.01029,['cs.LG'],"Submitted 28 February, 2023; v1 submitted 2 February, 2023;
      originally announced February 2023."
4945,Mnemosyne: Learning to Train Transformers with Transformers,"['Deepali Jain', 'Krzysztof Marcin Choromanski', 'Avinava Dubey', 'Sumeet Singh', 'Vikas Sindhwani', 'Tingnan Zhang', 'Jie Tan']",https://arxiv.org/abs/2302.01128,"['cs.LG', 'cs.AI']","Submitted 16 June, 2023; v1 submitted 2 February, 2023;
      originally announced February 2023."
4946,A comparative study of statistical and machine learning models on near-real-time daily emissions prediction,['Xiangqian Li'],https://arxiv.org/abs/2302.01152,"['cs.AI', 'cs.LG', 'physics.soc-ph']","Submitted 2 February, 2023; 
      originally announced February 2023."
4947,Machine Learning for UAV Propeller Fault Detection based on a Hybrid Data Generation Model,"['J. J. Tong', 'W. Zhang', 'F. Liao', 'C. F. Li', 'Y. F. Zhang']",https://arxiv.org/abs/2302.01556,['cs.LG'],"Submitted 3 February, 2023; 
      originally announced February 2023."
4948,LiteVR: Interpretable and Lightweight Cybersickness Detection using Explainable AI,"['Ripan Kumar Kundu', 'Rifatul Islam', 'John Quarles', 'Khaza Anuarul Hoque']",https://arxiv.org/abs/2302.03037,"['cs.HC', 'cs.AI', 'cs.LG']","Submitted 5 February, 2023; 
      originally announced February 2023."
4949,Memory-Based Meta-Learning on Non-Stationary Distributions,"['Tim Genewein', 'Grégoire Delétang', 'Anian Ruoss', 'Li Kevin Wenliang', 'Elliot Catt', 'Vincent Dutordoir', 'Jordi Grau-Moya', 'Laurent Orseau', 'Marcus Hutter', 'Joel Veness']",https://arxiv.org/abs/2302.03067,"['cs.LG', 'cs.AI', 'stat.ML']","Submitted 25 May, 2023; v1 submitted 6 February, 2023;
      originally announced February 2023."
4950,MMA-RNN: A Multi-level Multi-task Attention-based Recurrent Neural Network for Discrimination and Localization of Atrial Fibrillation,"['Yifan Sun', 'Jingyan Shen', 'Yunfan Jiang', 'Zhaohui Huang', 'Minsheng Hao', 'Xuegong Zhang']",https://arxiv.org/abs/2302.03731,"['cs.LG', 'q-bio.QM']","Submitted 8 February, 2023; v1 submitted 7 February, 2023;
      originally announced February 2023."
4951,A Model for Forecasting Air Quality Index in Port Harcourt Nigeria Using Bi-LSTM Algorithm,"['O. E. Taylor', 'P. S. Ezekiel']",https://arxiv.org/abs/2302.03930,"['cs.LG', 'cs.AI']","Submitted 8 February, 2023; 
      originally announced February 2023."
4952,Predicting the performance of hybrid ventilation in buildings using a multivariate attention-based biLSTM Encoder-Decoder neural network,"['Gaurav Chaudhary', 'Hicham Johra', 'Laurent Georges', 'Bjørn Austbø']",https://arxiv.org/abs/2302.04126,"['cs.LG', 'eess.SP']","Submitted 23 March, 2023; v1 submitted 8 February, 2023;
      originally announced February 2023."
4953,Short-Term Memory Convolutions,"['Grzegorz Stefański', 'Krzysztof Arendt', 'Paweł Daniluk', 'Bartłomiej Jasik', 'Artur Szumaczuk']",https://arxiv.org/abs/2302.04331,"['cs.LG', 'cs.AI', 'cs.SD', 'eess.AS']","Submitted 8 February, 2023; 
      originally announced February 2023."
4954,Stacked Cross-modal Feature Consolidation Attention Networks for Image Captioning,"['Mozhgan Pourkeshavarz', 'Shahabedin Nabavi', 'Mohsen Ebrahimi Moghaddam', 'Mehrnoush Shamsfard']",https://arxiv.org/abs/2302.04676,"['cs.CV', 'eess.IV']","Submitted 8 February, 2023; 
      originally announced February 2023."
4955,Short-Term Aggregated Residential Load Forecasting using BiLSTM and CNN-BiLSTM,"['Bharat Bohara', 'Raymond I. Fernandez', 'Vysali Gollapudi', 'Xingpeng Li']",https://arxiv.org/abs/2302.05033,"['cs.LG', 'cs.CV', 'eess.SY']","Submitted 9 February, 2023; 
      originally announced February 2023."
4956,Sketch Less Face Image Retrieval: A New Challenge,"['Dawei Dai', 'Yutang Li', 'Liang Wang', 'Shiyu Fu', 'Shuyin Xia', 'Guoyin Wang']",https://arxiv.org/abs/2302.05576,"['cs.CV', 'cs.AI']","Submitted 10 February, 2023; 
      originally announced February 2023."
4957,Emotion Detection From Social Media Posts,"['Md Mahbubur Rahman', 'Shaila Shova']",https://arxiv.org/abs/2302.05610,"['cs.LG', 'cs.AI', 'cs.CL']","Submitted 11 February, 2023; 
      originally announced February 2023."
4958,Towards Multi-User Activity Recognition through Facilitated Training Data and Deep Learning for Human-Robot Collaboration Applications,"['Francesco Semeraro', 'Jon Carberry', 'Angelo Cangelosi']",https://arxiv.org/abs/2302.05763,"['cs.LG', 'cs.RO']","Submitted 15 November, 2023; v1 submitted 11 February, 2023;
      originally announced February 2023."
4959,"Soft Continuum Actuator Tip Position and Contact Force Prediction, Using Electrical Impedance Tomography and Recurrent Neural Networks","['Amirhosein Alian', 'George Mylonas', 'James Avery']",https://arxiv.org/abs/2302.06456,['cs.RO'],"Submitted 25 April, 2023; v1 submitted 13 February, 2023;
      originally announced February 2023."
4960,Fourier Neural Operator for Plasma Modelling,"['Vignesh Gopakumar', 'Stanislas Pamela', 'Lorenzo Zanisi', 'Zongyi Li', 'Anima Anandkumar', 'MAST Team']",https://arxiv.org/abs/2302.06542,"['physics.plasm-ph', 'physics.comp-ph']","Submitted 13 February, 2023; 
      originally announced February 2023."
4961,A Novel Poisoned Water Detection Method Using Smartphone Embedded Wi-Fi Technology and Machine Learning Algorithms,"['Halgurd S. Maghdid', 'Sheerko R. Hma Salah', 'Akar T. Hawre', 'Hassan M. Bayram', 'Azhin T. Sabir', 'Kosrat N. Kaka', 'Salam Ghafour Taher', 'Ladeh S. Abdulrahman', 'Abdulbasit K. Al-Talabani', 'Safar M. Asaad', 'Aras Asaad']",https://arxiv.org/abs/2302.07153,"['eess.SP', 'cs.LG']","Submitted 13 February, 2023; 
      originally announced February 2023."
4962,Learning a model is paramount for sample efficiency in reinforcement learning control of PDEs,"['Stefan Werner', 'Sebastian Peitz']",https://arxiv.org/abs/2302.07160,['cs.LG'],"Submitted 13 March, 2023; v1 submitted 14 February, 2023;
      originally announced February 2023."
4963,Confidence Score Based Speaker Adaptation of Conformer Speech Recognition Systems,"['Jiajun Deng', 'Xurong Xie', 'Tianzi Wang', 'Mingyu Cui', 'Boyang Xue', 'Zengrui Jin', 'Guinan Li', 'Shujie Hu', 'Xunying Liu']",https://arxiv.org/abs/2302.07521,"['eess.AS', 'cs.SD']","Submitted 15 February, 2023; 
      originally announced February 2023."
4964,Correlation-Aware Neural Networks for DDoS Attack Detection In IoT Systems,"['Arvin Hekmati', 'Nishant Jethwa', 'Eugenio Grippo', 'Bhaskar Krishnamachari']",https://arxiv.org/abs/2302.07982,['cs.CR'],"Submitted 15 February, 2023; 
      originally announced February 2023."
4965,cGAN-Based High Dimensional IMU Sensor Data Generation for Therapeutic Activities,"['Mohammad Mohammadzadeh', 'Ali Ghadami', 'Alireza Taheri', 'Saeed Behzadipour']",https://arxiv.org/abs/2302.07998,"['cs.LG', 'cs.AI']","Submitted 15 February, 2023; 
      originally announced February 2023."
4966,Deep Learning Enhanced Realized GARCH,"['Chen Liu', 'Chao Wang', 'Minh-Ngoc Tran', 'Robert Kohn']",https://arxiv.org/abs/2302.08002,"['econ.EM', 'cs.LG', 'q-fin.CP']","Submitted 17 October, 2023; v1 submitted 15 February, 2023;
      originally announced February 2023."
4967,A Probabilistic Generative Model for Tracking Multi-Knowledge Concept Mastery Probability,"['Hengyu Liu', 'Tiancheng Zhang', 'Fan Li', 'Minghe Yu', 'Ge Yu']",https://arxiv.org/abs/2302.08673,"['cs.LG', 'cs.AI']","Submitted 16 February, 2023; 
      originally announced February 2023."
4968,Quantile LSTM: A Robust LSTM for Anomaly Detection In Time Series Data,"['Snehanshu Saha', 'Jyotirmoy Sarkar', 'Soma Dhavala', 'Santonu Sarkar', 'Preyank Mota']",https://arxiv.org/abs/2302.08712,['cs.LG'],"Submitted 17 February, 2023; 
      originally announced February 2023."
4969,Incipient Fault Detection in Power Distribution System: A Time-Frequency Embedded Deep Learning Based Approach,"['Qiyue Li', 'Huan Luo', 'Hong Cheng', 'Yuxing Deng', 'Wei Sun', 'Weitao Li', 'Zhi Liu']",https://arxiv.org/abs/2302.09332,['eess.SP'],"Submitted 18 February, 2023; 
      originally announced February 2023."
4970,Estimation and Early Prediction of Grip Force Based on sEMG Signals and Deep Recurrent Neural Networks,"['Atusa Ghorbani', 'Aghil Yousefi-Koma', 'Amirhosein Vedadi']",https://arxiv.org/abs/2302.09555,['cs.RO'],"Submitted 19 February, 2023; 
      originally announced February 2023."
4971,Forecasting Pressure Of Ventilator Using A Hybrid Deep Learning Model Built With Bi-LSTM and Bi-GRU To Simulate Ventilation,"['Md. Jafril Alam', 'Jakaria Rabbi', 'Shamim Ahamed']",https://arxiv.org/abs/2302.09691,['cs.LG'],"Submitted 19 February, 2023; 
      originally announced February 2023."
4972,Explainable Human-centered Traits from Head Motion and Facial Expression Dynamics,"['Surbhi Madan', 'Monika Gahalawat', 'Tanaya Guha', 'Roland Goecke', 'Ramanathan Subramanian']",https://arxiv.org/abs/2302.09817,"['cs.LG', 'cs.CV']","Submitted 23 February, 2023; v1 submitted 20 February, 2023;
      originally announced February 2023."
4973,Uncertainty-Aware Reward-based Deep Reinforcement Learning for Intent Analysis of Social Media Information,"['Zhen Guo', 'Qi Zhang', 'Xinwei An', 'Qisheng Zhang', 'Audun Jøsang', 'Lance M. Kaplan', 'Feng Chen', 'Dong H. Jeong', 'Jin-Hee Cho']",https://arxiv.org/abs/2302.10195,"['cs.CL', 'cs.AI', 'cs.LG']","Submitted 18 February, 2023; 
      originally announced February 2023."
4974,Online Evolutionary Neural Architecture Search for Multivariate Non-Stationary Time Series Forecasting,"['Zimeng Lyu', 'Alexander Ororbia', 'Travis Desell']",https://arxiv.org/abs/2302.10347,"['cs.LG', 'cs.NE']","Submitted 20 February, 2023; 
      originally announced February 2023."
